,T_ext,T_ext1,T_ext2
2856,11.7,9.858828631,11.37936509
2857,11.7,9.896667217,11.34895148
2858,11.1,9.922308393,11.07913154
2859,11.1,9.940976541,10.99529059
2860,11.1,9.950093565,10.95118651
2861,11.1,9.952979296,10.92297312
2862,10.6,9.950109411,10.69286664
2863,11.1,9.944824132,10.82745543
2864,11.7,9.941477387,11.09881182
2865,12.2,9.947810644,11.3860369
2866,12.2,9.966547661,11.48571991
2867,12.8,10.00157837,11.79476303
2868,13.3,10.05086365,12.11813992
2869,13.3,10.11201569,12.24805329
2870,14.4,10.18968421,12.79305827
2871,14.4,10.27938097,12.9893307
2872,15,10.37970413,13.36126084
2873,15,10.4885116,13.52267891
2874,12.8,10.5965086,12.70436229
2875,11.7,10.68264719,12.05295434
2876,11.1,10.72973889,11.5908291
2877,10.6,10.73878966,11.19905068
2878,9.8,10.71081791,10.69553702
2879,9,10.65502558,10.15695198
2880,8.2,10.57441738,9.596623638
2881,7.4,10.46403688,9.019515677
2882,6.6,10.33022055,8.428509102
2883,5.8,10.17631711,7.825523725
2884,5,10.00374188,7.212088272
2885,6.7,9.824854581,7.642125269
2886,7.8,9.651320929,8.11989231
2887,12.2,9.523424949,10.06716575
2888,13.3,9.46550914,11.09371384
2889,14.4,9.496496505,11.97316743
2890,15,9.602782215,12.60802454
2891,15.6,9.759866942,13.17543121
2892,16.1,9.948187712,13.67292113
2893,15.6,10.14976558,13.72395327
2894,15,10.34963495,13.59681119
2895,16.1,10.54074922,14.10148411
2896,16.1,10.71727259,14.29928465
2897,16.7,10.88551557,14.6852374
2898,16.1,11.047304,14.61199425
2899,13.9,11.1906645,13.73823317
2900,12.2,11.29902649,12.81326448
2901,11.1,11.35374762,12.05727512
2902,10,11.34855305,11.30835273
2903,8.3,11.29158743,10.2923611
2904,7.8,11.18935701,9.689695507
2905,7.8,11.04833706,9.389252021
2906,7.2,10.88237073,8.933217383
2907,6.7,10.70643099,8.494931662
2908,7.2,10.5278074,8.482101069
2909,6.7,10.35015017,8.173506971
2910,7.2,10.1857359,8.228005118
2911,8.3,10.03909941,8.637090003
2912,11.7,9.931017187,10.14192387
2913,15.6,9.886918692,12.21558096
2914,18.9,9.938655757,14.29899842
2915,20.6,10.10456396,15.80520695
2916,22.2,10.37753525,17.15915834
2917,22.8,10.72722285,18.0504575
2918,23.9,11.12458605,19.01737686
2919,23.3,11.54031251,19.26584815
2920,22.8,11.95260056,19.34129356
2921,21.1,12.33249127,18.81109157
2922,18.9,12.65621566,17.85473673
2923,16.7,12.90392315,16.70963856
2924,15,13.06320056,15.65277592
2925,12.2,13.12690118,14.10378181
2926,10,13.0980023,12.63217979
2927,10,12.99025812,12.05216603
2928,8.9,12.81600558,11.23782763
2929,7.8,12.59869373,10.39008358
2930,8.9,12.36458877,10.45612469
2931,7.2,12.11823656,9.605160987
2932,7.8,11.87926965,9.510678045
2933,6.1,11.64017917,8.637289489
2934,9.4,11.41942584,9.676386715
2935,13.3,11.23781056,11.49481282
2936,17.2,11.13834969,13.6533845
2937,19.4,11.15417043,15.3084444
2938,21.1,11.29227822,16.69547292
2939,23.9,11.53837232,18.4920517
2940,24.4,11.86299642,19.44664089
2941,23.9,12.23901804,19.77265248
2942,24.4,12.63835724,20.30575413
2943,24.4,13.03179685,20.636084
2944,23.9,13.40426157,20.68348321
2945,22.8,13.74463597,20.37310632
2946,21.1,14.03845024,19.67261647
2947,18.3,14.26642836,18.35074115
2948,15.6,14.41098778,16.83567205
2949,13.3,14.45954815,15.35728462
2950,12.2,14.41355125,14.3353262
2951,11.1,14.28621935,13.40949384
2952,10.6,14.10194428,12.76671608
2953,12.2,13.89248482,13.09180243
2954,12.8,13.68360649,13.2945916
2955,12.8,13.49946886,13.27962112
2956,10,13.33408838,12.05133543
2957,9.4,13.17663764,11.39840493
2958,10.6,13.01106868,11.59610703
2959,16.7,12.86683714,14.10563567
2960,20,12.78785409,16.16766602
2961,24.4,12.83470821,18.74516738
2962,27.2,13.02449636,20.87218873
2963,27.8,13.33972748,22.02640674
2964,28.9,13.74978577,23.1334318
2965,29.4,14.21140463,23.93483822
2966,28.9,14.6895059,24.20965198
2967,30,15.16591272,24.97785049
2968,30,15.62257295,25.3792236
2969,29.4,16.05407983,25.42700074
2970,26.7,16.44463303,24.46315985
2971,25,16.77585076,23.58599969
2972,22.2,17.02000945,22.18029138
2973,19.4,17.16407847,20.57265373
2974,18.9,17.21296885,19.80596593
2975,16.7,17.17080651,18.51210426
2976,15,17.05622639,17.29136686
2977,16.7,16.89625777,17.48937413
2978,16.1,16.70722454,17.11671682
2979,15,16.51335846,16.44745102
2980,13.3,16.31661921,15.44065801
2981,13.3,16.11298689,15.03375459
2982,16.7,15.91535974,16.20320174
2983,18.9,15.74879776,17.35224519
2984,21.1,15.6526533,18.61196062
2985,23.9,15.65032739,20.21915803
2986,25,15.73918236,21.26034417
2987,27.8,15.91856155,22.9083512
2988,28.9,16.17169501,24.01842488
2989,30.6,16.48937359,25.27188899
2990,30.6,16.85398399,25.8465168
2991,27.8,17.22976373,25.05587213
2992,27.2,17.58560094,24.75607524
2993,27.2,17.89445432,24.74430894
2994,26.7,18.14953503,24.58006363
2995,15.6,18.30727663,19.90713135
2996,12.8,18.345656,17.39220898
2997,11.7,18.22135853,15.91016084
2998,12.8,17.96220463,15.6269669
2999,12.2,17.63146602,15.01313429
3000,11.1,17.28033676,14.17785715
3001,10.6,16.9319599,13.54879235
3002,9.4,16.58470471,12.68122373
3003,8.3,16.23711188,11.79856255
3004,8.3,15.88705973,11.36572298
3005,7.8,15.53503009,10.84891538
3006,8.9,15.19644541,11.0083007
3007,12.8,14.89677562,12.55330271
3008,16.1,14.66792072,14.30284847
3009,17.2,14.53753351,15.30825053
3010,18.9,14.51473917,16.43223229
3011,20.6,14.58169066,17.59555561
3012,22.2,14.72215448,18.74873043
3013,21.7,14.91554577,19.03490344
3014,22.8,15.14770421,19.75625212
3015,21.7,15.39099083,19.63339577
3016,21.1,15.62663923,19.48195106
3017,19.4,15.83072802,18.80665151
3018,19.4,15.99374873,18.66369961
3019,17.2,16.10223395,17.69634088
3020,15.6,16.15502344,16.74325748
3021,10,16.12748347,14.0516129
3022,8.9,16.01539874,12.71147963
3023,7.8,15.80691011,11.62688166
3024,5,15.51255468,9.910644065
3025,5.6,15.16745318,9.452436433
3026,4.4,14.78319452,8.56261236
3027,3.3,14.3814484,7.646702015
3028,3.3,13.97660111,7.184570003
3029,3.3,13.57447465,6.852922626
3030,5,13.19420721,7.304325407
3031,7.2,12.8568921,8.219933173
3032,8.9,12.58492176,9.128212874
3033,10,12.39312749,9.851673931
3034,10.6,12.27854275,10.35305778
3035,10,12.22137985,10.30175965
3036,10.6,12.20107507,10.59500532
3037,12.2,12.20274177,11.37872928
3038,13.3,12.2270876,12.10476901
3039,12.2,12.27439407,11.92587183
3040,11.7,12.33650618,11.75230062
3041,11.1,12.39252551,11.4897314
3042,10,12.42569875,10.96710043
3043,8.3,12.42420872,10.09585634
3044,7.8,12.3844548,9.597615446
3045,7.8,12.30675926,9.377142485
3046,6.1,12.19495461,8.521482373
3047,6.1,12.06192651,8.209711286
3048,6.7,11.91240113,8.272454781
3049,6.7,11.75713998,8.207650077
3050,6.7,11.6093787,8.136482534
3051,6.7,11.47303841,8.071050096
3052,6.7,11.34746688,8.012206188
3053,6.1,11.22691358,7.70679591
3054,5.6,11.10818621,7.374809166
3055,6.7,10.99276099,7.694761893
3056,8.9,10.8911359,8.660077565
3057,10.6,10.82335405,9.642640424
3058,10,10.79992373,9.725749376
3059,10.6,10.82237089,10.08844065
3060,10,10.8666216,9.992559874
3061,11.1,10.92277772,10.48258157
3062,10.6,10.98002093,10.44327232
3063,12.2,11.04406025,11.15856431
3064,11.7,11.11205018,11.18823517
3065,11.7,11.18853762,11.26696023
3066,11.1,11.26415084,11.0822318
3067,10.6,11.32837299,10.8538215
3068,8.9,11.36782403,10.08472367
3069,8.9,11.38117045,9.857108574
3070,7.2,11.35495031,9.025731951
3071,7.8,11.30022583,8.995039765
3072,6.7,11.21528813,8.443867679
3073,4.4,11.10035221,7.265600849
3074,2.2,10.94872313,5.924126472
3075,2.8,10.75658584,5.659326657
3076,2.8,10.52829274,5.415050591
3077,1.7,10.28197194,4.758949945
3078,3.9,10.04518232,5.39300591
3079,8.3,9.843808342,7.314854821
3080,10.6,9.709410208,8.808406568
3081,11.7,9.671972063,9.800350685
3082,13.3,9.732024493,10.90163248
3083,14.4,9.86758458,11.82525007
3084,15.6,10.05875478,12.75509925
3085,16.7,10.29283874,13.6468142
3086,16.7,10.55411955,14.07004115
3087,17.8,10.83391143,14.8226743
3088,17.8,11.11888744,15.18129073
3089,17.2,11.39806725,15.18072622
3090,16.1,11.65787878,14.84240429
3091,14.4,11.87966546,14.11667379
3092,12.8,12.04742725,13.27633286
3093,11.1,12.14900178,12.30816824
3094,8.9,12.17685255,11.05200322
3095,9.4,12.14097699,10.81264584
3096,8.3,12.04893078,10.15329362
3097,8.9,11.93100176,10.12565073
3098,8.9,11.80080103,10.01780927
3099,10.6,11.67924324,10.63649674
3100,10.6,11.57795872,10.76392089
3101,11.1,11.50839648,11.01393687
3102,11.7,11.47006848,11.34053406
3103,11.7,11.45514206,11.44804466
3104,13.3,11.46664467,12.17837099
3105,14.4,11.5051288,12.8750675
3106,15.6,11.57704732,13.64478068
3107,18.9,11.69733215,15.34100692
3108,20.6,11.8719327,16.65417777
3109,22.2,12.11110112,17.88875416
3110,21.1,12.40378073,17.98199443
3111,19.4,12.71650319,17.49908514
3112,18.9,13.01136925,17.28663284
3113,18.9,13.26505858,17.29272548
3114,13.9,13.45282956,15.23551815
3115,13.3,13.5733538,14.42440419
3116,13.9,13.61860124,14.33973449
3117,12.8,13.59736018,13.75477338
3118,12.8,13.5423363,13.52724719
3119,11.1,13.45944144,12.67165056
3120,10,13.35133533,11.8981079
3121,8.9,13.21341348,11.11175458
3122,10.6,13.05631081,11.48537583
3123,12.2,12.90334055,12.14510254
3124,12.2,12.7770291,12.28430503
3125,10.6,12.67446618,11.65247124
3126,8.9,12.58072792,10.75024706
3127,10.6,12.48572485,11.15147032
3128,11.7,12.38621286,11.63938052
3129,12.8,12.30661538,12.21587928
3130,13.9,12.26416681,12.85568799
3131,14.4,12.26347546,13.2895089
3132,15.6,12.30291351,13.98040361
3133,17.2,12.38055137,14.9169866
3134,18.3,12.4980704,15.73670848
3135,16.7,12.64500026,15.41592501
3136,16.1,12.80269624,15.19350815
3137,15.6,12.94563342,14.97489746
3138,14.4,13.05767819,14.43526958
3139,12.8,13.13177633,13.61644917
3140,12.2,13.16214258,13.10354982
3141,11.1,13.14461966,12.43034885
3142,11.1,13.088844,12.16907296
3143,11.7,13.00918055,12.26378008
3144,11.1,12.91721322,11.97292596
3145,11.7,12.82950704,12.10399812
3146,11.1,12.7457648,11.84278824
3147,10.6,12.66605327,11.53233567
3148,10.6,12.58720063,11.40443796
3149,10,12.49961063,11.06789922
3150,11.1,12.41589064,11.39303556
3151,11.7,12.34126857,11.6906638
3152,12.8,12.28663857,12.22941362
3153,14.4,12.26561351,13.06807665
3154,15,12.28231451,13.60180522
3155,15.6,12.33933518,14.08391181
3156,15.6,12.42536823,14.30118816
3157,16.1,12.52903674,14.65332894
3158,17.2,12.64801967,15.28331394
3159,15.6,12.77056926,14.86076491
3160,15.6,12.89384895,14.82412155
3161,16.1,13.00402561,15.05198444
3162,14.4,13.09438168,14.42619532
3163,13.9,13.16556669,14.06839635
3164,12.8,13.20422564,13.48450984
3165,11.1,13.20270624,12.57116347
3166,9.4,13.15499216,11.53725007
3167,8.3,13.05748643,10.68285461
3168,7.8,12.91393023,10.10202856
3169,7.8,12.73673722,9.802769159
3170,7.8,12.54298322,9.595282241
3171,8.3,12.35039379,9.646126861
3172,8.3,12.16929338,9.578273063
3173,7.8,12.00341446,9.291462412
3174,7.8,11.85184086,9.15830045
3175,8.9,11.71464175,9.524432515
3176,10,11.59776767,10.04381521
3177,11.7,11.51671448,10.89851607
3178,11.7,11.47654015,11.16727452
3179,16.1,11.49460391,13.15929439
3180,17.2,11.57227796,14.25371149
3181,20,11.72825727,15.91409553
3182,17.2,11.93677586,15.38593529
3183,15.6,12.17015323,14.76936823
3184,11.1,12.36653312,12.78938834
3185,10,12.48603362,11.77751258
3186,8.3,12.50569357,10.66704393
3187,8.3,12.44266509,10.23259324
3188,7.2,12.3181102,9.510302776
3189,7.2,12.15899901,9.193144355
3190,7.2,11.98151983,8.984304912
3191,6.7,11.79695233,8.616308987
3192,7.2,11.61635141,8.638852609
3193,7.8,11.44770033,8.81581808
3194,7.8,11.29692912,8.811168599
3195,7.2,11.16161942,8.525369325
3196,6.1,11.0332876,7.949416573
3197,5.6,10.90310931,7.525782344
3198,7.2,10.77078606,8.004462655
3199,8.9,10.64663889,8.785381738
3200,11.7,10.56176131,10.17498306
3201,12.8,10.53754969,11.07752945
3202,14.4,10.58530203,12.11891002
3203,15,10.69496915,12.7903131
3204,13.9,10.84632204,12.65915082
3205,14.4,11.01817118,12.95811026
3206,15,11.18694826,13.37076339
3207,14.4,11.34568512,13.31282124
3208,14.4,11.49616264,13.37640822
3209,13.9,11.63089355,13.23633193
3210,12.8,11.73989823,12.7764126
3211,11.1,11.81484668,11.95076716
3212,8.9,11.84359087,10.77394086
3213,8.9,11.82207128,10.37571959
3214,8.9,11.75360464,10.15454505
3215,10,11.66122808,10.46864478
3216,10.6,11.5697246,10.74666408
3217,10,11.49167143,10.55231282
3218,10,11.43110954,10.49309121
3219,8.3,11.37156673,9.739332955
3220,8.3,11.3060097,9.499212488
3221,7.8,11.22356646,9.153376448
3222,8.3,11.12868089,9.207450986
3223,8.9,11.0310314,9.416676082
3224,11.1,10.95147942,10.36874127
3225,12.8,10.9058222,11.35048041
3226,13.9,10.91181033,12.15135864
3227,15.6,10.97834784,13.19001042
3228,16.1,11.09728588,13.80625078
3229,16.1,11.25573136,14.11630714
3230,15.6,11.43458308,14.11684325
3231,15.6,11.61371481,14.21546815
3232,15,11.77737117,14.05945816
3233,14.4,11.91893548,13.81871243
3234,12.8,12.02794164,13.10786506
3235,11.1,12.09445095,12.19680783
3236,9.4,12.10683707,11.18215257
3237,8.3,12.0600288,10.34929023
3238,7.8,11.9593524,9.789233739
3239,6.7,11.81518542,9.045932784
3240,6.1,11.6417064,8.467349145
3241,6.1,11.44914945,8.178131121
3242,5.6,11.2444652,7.766179256
3243,6.1,11.04068257,7.758612031
3244,6.1,10.84466951,7.660229381
3245,6.7,10.66420424,7.816063755
3246,8.9,10.5127119,8.729520632
3247,11.7,10.40903955,10.14139965
3248,13.9,10.37543761,11.51208173
3249,15,10.42340443,12.47900156
3250,15.6,10.54483347,13.15836243
3251,16.7,10.72185837,13.96640147
3252,16.1,10.93223361,14.08492493
3253,16.1,11.15631895,14.26076122
3254,15.6,11.37202742,14.20234016
3255,15,11.56639148,14.01672886
3256,15,11.7346774,14.02070465
3257,13.9,11.87104291,13.59298176
3258,12.8,11.97374653,13.03614541
3259,11.1,12.03467517,12.15572688
3260,11.1,12.05220711,11.86775306
3261,11.7,12.03357483,11.9657187
3262,11.1,11.99192094,11.68599376
3263,10,11.93790249,11.11470386
3264,10.6,11.87653163,11.16269764
3265,10,11.80425728,10.86160892
3266,9.4,11.72463462,10.4856458
3267,9.4,11.64089523,10.33013111
3268,9.4,11.55217597,10.22897439
3269,10.6,11.46830629,10.65789124
3270,10,11.39268711,10.49192548
3271,10.6,11.334705,10.69676973
3272,11.7,11.29522179,11.20290928
3273,12.2,11.27648398,11.56226467
3274,12.8,11.28403132,11.95105091
3275,12.8,11.31504797,12.10378442
3276,12.8,11.36282936,12.19613065
3277,13.3,11.42123574,12.47215702
3278,13.3,11.484386,12.58409624
3279,12.8,11.54826228,12.44633474
3280,12.8,11.60897908,12.43975697
3281,12.2,11.65887574,12.19932586
3282,11.7,11.69414046,11.93056146
3283,11.7,11.71341184,11.84616715
3284,11.7,11.71794521,11.80338525
3285,11.1,11.71092869,11.52436111
3286,10.6,11.69302014,11.22177402
3287,11.1,11.66646431,11.31865829
3288,11.1,11.63325751,11.31217454
3289,10.6,11.59783397,11.08536166
3290,11.7,11.56777821,11.47075457
3291,12.2,11.54560025,11.77014854
3292,12.2,11.53706013,11.86844857
3293,12.2,11.54358331,11.92050544
3294,12.2,11.55964973,11.95402422
3295,12.2,11.57946237,11.97793711
3296,13.3,11.60548931,12.45939232
3297,15,11.64679729,13.32559498
3298,13.9,11.70392997,13.15535864
3299,15.6,11.7878993,13.90252998
3300,16.1,11.88948059,14.36816123
3301,16.1,12.00674009,14.58121062
3302,16.1,12.13675592,14.72299574
3303,15.6,12.26749037,14.6198958
3304,15.6,12.39080425,14.64483047
3305,15.6,12.50134422,14.6850806
3306,15,12.59627176,14.47321921
3307,13.3,12.66862432,13.72174601
3308,12.8,12.71292861,13.29796271
3309,12.2,12.72178647,12.88030739
3310,12.2,12.70002777,12.71141772
3311,11.7,12.65582371,12.39859941
3312,11.1,12.59593393,12.01228892
3313,9.4,12.51594833,11.13558016
3314,9.4,12.41748177,10.82224209
3315,9.4,12.29927556,10.63537522
3316,10.6,12.1762778,11.00660783
3317,11.1,12.06374101,11.260991
3318,11.1,11.97310197,11.31518032
3319,11.1,11.90657799,11.32744075
3320,11.1,11.85679995,11.32560538
3321,12.8,11.82483955,12.034011
3322,13.9,11.81552601,12.6974882
3323,15.6,11.84114658,13.6487624
3324,17.8,11.91586278,14.91874918
3325,18.9,12.04513451,15.8543157
3326,18.3,12.22076454,16.02004265
3327,18.3,12.42426938,16.21829267
3328,18.3,12.63234971,16.38210808
3329,17.8,12.82932416,16.3067583
3330,16.1,13.00076986,15.64331173
3331,15,13.13590378,15.03604283
3332,13.3,13.21986729,14.13855063
3333,12.2,13.24742744,13.38081781
3334,11.1,13.2190753,12.62507245
3335,10,13.13957918,11.85392047
3336,8.9,13.0160648,11.06498006
3337,7.8,12.85557416,10.25873222
3338,7.2,12.66454472,9.646990378
3339,6.7,12.44940752,9.124529117
3340,7.2,12.22344126,9.054674576
3341,7.8,12.00199303,9.166427127
3342,11.1,11.81285772,10.50139253
3343,13.3,11.67768153,11.76162407
3344,15.6,11.62366956,13.14235437
3345,17.8,11.66301566,14.56861696
3346,20,11.79363107,16.05197971
3347,20.6,12.00222309,16.91257313
3348,22.2,12.27528963,18.04115501
3349,22.8,12.59040537,18.80758106
3350,23.3,12.93228926,19.43865644
3351,23.3,13.28400917,19.80469322
3352,21.7,13.62398053,19.40456988
3353,21.1,13.93562255,19.17586757
3354,20,14.19987208,18.72134521
3355,17.2,14.39991457,17.45918181
3356,15,14.52588914,16.17938375
3357,13.3,14.56820881,15.02812803
3358,10,14.518199,13.19330443
3359,8.9,14.38487807,12.06024058
3360,8.3,14.17865586,11.2771498
3361,7.8,13.92074843,10.64412929
3362,7.2,13.63750818,10.03230615
3363,7.8,13.35010785,9.948403326
3364,8.9,13.07497984,10.23847048
3365,8.9,12.82607757,10.21498959
3366,11.1,12.62297582,11.07314282
3367,14.4,12.47987107,12.65962569
3368,17.2,12.41681965,14.31588118
3369,20,12.45430729,16.08081584
3370,24.4,12.60882607,18.6094983
3371,26.1,12.8751925,20.27238097
3372,26.7,13.23966733,21.30394865
3373,27.2,13.67112475,22.10473637
3374,27.2,14.1289303,22.59250194
3375,26.7,14.58394383,22.74926048
3376,26.1,15.01409774,22.73197357
3377,25.6,15.40393243,22.66420782
3378,23.9,15.74079961,22.0400973
3379,20.6,16.00749412,20.55278708
3380,17.8,16.18706463,18.96723804
3381,17.8,16.27459274,18.43937326
3382,13.9,16.26149063,16.51671549
3383,11.7,16.16302966,14.92974224
3384,10.6,15.98459001,13.81741983
3385,10.6,15.74036254,13.2786271
3386,9.4,15.45256975,12.41160896
3387,8.9,15.14756903,11.78049875
3388,7.8,14.83352724,10.96076021
3389,9.4,14.52511984,11.23543899
3390,13.3,14.2478192,12.79291431
3391,18.3,14.04671792,15.2598118
3392,21.7,13.9665984,17.4439876
3393,23.9,14.02958952,19.17296287
3394,25.6,14.2257725,20.62068455
3395,25.6,14.51602097,21.28660304
3396,26.7,14.86610832,22.18791204
3397,27.8,15.24607589,23.11417002
3398,27.2,15.63460332,23.3288178
3399,27.2,16.01973466,23.5885029
3400,26.7,16.38289243,23.60410988
3401,26.1,16.7130803,23.48418254
3402,23.9,16.99641136,22.62036507
3403,22.2,17.22134752,21.72095059
3404,20.6,17.37498382,20.78469681
3405,18.9,17.4521277,19.75230265
3406,17.2,17.45581188,18.65979204
3407,16.1,17.39339608,17.77242074
3408,15,17.2739556,16.91934933
3409,13.3,17.10595714,15.81834873
3410,13.3,16.9031732,15.35525959
3411,13.3,16.67689467,15.05627295
3412,13.9,16.44892432,15.08603502
3413,12.8,16.22934756,14.51984597
3414,13.9,16.03093949,14.74005429
3415,17.8,15.86947765,16.3494861
3416,20,15.76535753,17.69450808
3417,21.7,15.74663765,18.86957511
3418,23.9,15.82207525,20.25472155
3419,22.2,15.96439984,20.0829353
3420,20,16.13884797,19.2791001
3421,19.4,16.30470139,18.88385123
3422,19.4,16.43293008,18.78028754
3423,20,16.52556433,18.99733
3424,20.6,16.6001587,19.31356515
3425,22.2,16.67925121,20.10062017
3426,19.4,16.75755683,19.18908942
3427,17.2,16.8249272,18.07297195
3428,15.6,16.85238864,17.05813936
3429,15.6,16.82523048,16.68553701
3430,14.4,16.74281435,15.96576724
3431,14.4,16.62946016,15.67084558
3432,14.4,16.49647745,15.48368575
3433,14.4,16.35791297,15.34568171
3434,14.4,16.22392164,15.23680646
3435,13.9,16.09567894,14.93690793
3436,14.4,15.97702504,15.01053976
3437,14.4,15.86659506,14.97565779
3438,14.4,15.76707263,14.93094599
3439,15.6,15.68507068,15.39340582
3440,16.7,15.62552367,15.96555085
3441,17.8,15.59877148,16.60671129
3442,19.4,15.61500421,17.50694783
3443,21.7,15.67846786,18.80048733
3444,23.9,15.80115287,20.20007599
3445,25,15.98725658,21.21515956
3446,24.4,16.22362658,21.43876045
3447,23.9,16.48656519,21.47194625
3448,22.2,16.73988302,20.89566013
3449,22.2,16.96367715,20.82050564
3450,19.4,17.13485833,19.65189312
3451,17.2,17.24364369,18.41350255
3452,15,17.27647204,17.07535166
3453,15,17.23443946,16.58333371
3454,15,17.13104587,16.29854692
3455,14.4,16.99182373,15.85000359
3456,14.4,16.83933204,15.62915672
3457,13.9,16.68097579,15.2636876
3458,12.8,16.51922094,14.61774263
3459,12.8,16.35750331,14.35057275
3460,15,16.20362766,15.10108725
3461,14.4,16.06184933,14.98576811
3462,15.6,15.95394756,15.45028933
3463,18.3,15.88606838,16.69952134
3464,20.6,15.87052121,18.04431364
3465,23.3,15.93075645,19.658495
3466,25.6,16.07781333,21.23232667
3467,26.7,16.30461806,22.33990429
3468,27.2,16.5959652,23.08964925
3469,27.2,16.92566913,23.51652384
3470,23.9,17.25235008,22.43706355
3471,23.3,17.54773032,22.02250726
3472,22.8,17.78367266,21.72772428
